City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
167,Half Moon Bay,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
168,Bangolo,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
169,Gasa,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
170,Tucuma,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
171,Grand Gaube,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
172,Torbay,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
173,Enderby,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
174,Ust-Koksa,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
175,Umzimvubu,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
176,Clyde River,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
177,Karamay,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
178,Ngunguru,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
179,Chilca,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
180,Maracaibo,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
181,Erzin,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
182,Boende,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
183,Prabumulih,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
184,Marv Dasht,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
185,Bredasdorp,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
186,Yuxia,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
187,Katsuura,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
188,Porto Walter,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
189,Aklavik,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
190,Samarai,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
191,Navahrudak,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
192,Antofagasta,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
193,Tautira,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
194,Lagunas,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
195,Northeim,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
196,Flin Flon,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
197,Sept-Iles,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
198,East London,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
199,Provideniya,CL,2022-08-08 21:23:56,-45.5752,-72.0662,46.35,46,100,0.0
200,Vila Do Maio,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
201,Torit,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
202,Barinas,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
203,Touros,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
204,Narsaq,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
205,Visby,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
206,Yanan,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
207,Chokurdakh,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
208,Tuatapere,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
209,Mulege,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
210,Rincon,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
211,Kokstad,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
212,Hambantota,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
213,La Ronge,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
214,Adre,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
215,Waingapu,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
216,Sibolga,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
217,Vardo,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
218,Sitka,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
219,Iqaluit,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
220,Saint-Augustin,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
221,Avarua,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
222,Arti,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
223,Souillac,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
224,Hermanus,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
225,Zuwarah,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
226,Boguchany,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
227,Lensk,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
228,San Cristobal,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
229,Bereda,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
230,Mosquera,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
231,Coro,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
232,Cherskiy,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
233,Aloleng,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
234,Georgetown,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
235,Tsihombe,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
236,Tasiilaq,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
237,Seaford,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
238,Mys Shmidta,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
239,Netishyn,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
240,Lompoc,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
241,De Panne,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
242,Ballina,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
243,Tumpat,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
244,Linxi,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
245,Keningau,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
246,Baykit,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
247,Walvis Bay,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
248,Taolanaro,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
249,Sakata,CV,2022-08-08 21:25:19,15.1333,-23.2167,83.19,79,100,5.64
250,Labuhan,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
251,Noumea,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
252,Khorramabad,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
253,Fort Nelson,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
254,Kirakira,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
255,Haukipudas,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
256,Staryy Nadym,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
257,Qinhuangdao,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
258,Snezhnogorsk,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
259,Mahebourg,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
260,Silopi,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
261,Price,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
262,Leningradskiy,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
263,Visnes,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
264,Cabo San Lucas,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
265,Bolungarvik,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
266,Verkhnyaya Sinyachikha,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
267,Yulara,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
268,Marcona,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
269,Raudeberg,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
270,Port Lincoln,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
271,Paita,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
272,Owando,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
273,Nanakuli,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
274,Rorvik,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
275,Broome,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
276,Seymchan,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
277,Meulaboh,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
278,Ustyuzhna,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
279,Magadan,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
280,Amuntai,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
281,Harlingen,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
282,Kango,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
283,Tecoh,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
284,Oussouye,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
285,Partizanskoye,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
286,Port Alfred,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
287,Goderich,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
288,Tongzi,ID,2022-08-08 21:26:42,-6.8844,112.2051,76.33,83,65,9.46
